refinement_iterations,use_feedback,small_object_threshold,large_object_threshold,small_kernel_size,medium_kernel_size,large_kernel_size,mean_dice,median_dice,min_dice,max_dice,std_dice,processing_time,samples_per_second,class_2_dice,class_3_dice,config
2,True,0.01,0.2,3,5,7,0.5031188527104208,0.777167796641481,0.0,1.0,0.41727879383548433,1.5368902683258057,26.02658161377621,0.6378131237901983,0.36842458163064323,combo_36
2,True,0.01,0.2,5,3,5,0.5140669541984504,0.7992481666243485,0.0,1.0,0.42571314203489036,1.5418765544891357,25.94241405613243,0.6481597966139542,0.37997411178294643,combo_37
2,True,0.01,0.2,5,3,7,0.5140669541984504,0.7992481666243485,0.0,1.0,0.42571314203489036,1.5438711643218994,25.90889766217561,0.6481597966139542,0.37997411178294643,combo_38
2,True,0.01,0.2,5,5,5,0.5002158201465438,0.777167796641481,0.0,1.0,0.41543509609074775,1.5448689460754395,25.892163928607253,0.6360666966057207,0.3643649436873668,combo_39
2,True,0.01,0.2,5,5,7,0.5002158201465438,0.777167796641481,0.0,1.0,0.41543509609074775,1.5438945293426514,25.908505561601363,0.6360666966057207,0.3643649436873668,combo_40
2,True,0.01,0.25,3,3,5,0.5141956758436036,0.7992481666243485,0.0,1.0,0.42613180786567795,1.5588312149047852,25.660250845338144,0.648661201335006,0.3797301503522009,combo_41
2,True,0.01,0.25,3,3,7,0.5141956758436036,0.7992481666243485,0.0,1.0,0.42613180786567795,1.5428736209869385,25.925649033012167,0.648661201335006,0.3797301503522009,combo_42
2,True,0.01,0.25,3,5,5,0.5031188527104208,0.777167796641481,0.0,1.0,0.41727879383548433,1.5448682308197021,25.892175916373223,0.6378131237901983,0.36842458163064323,combo_43
2,True,0.01,0.25,3,5,7,0.5031188527104208,0.777167796641481,0.0,1.0,0.41727879383548433,1.5438709259033203,25.908901663263048,0.6378131237901983,0.36842458163064323,combo_44
2,True,0.01,0.25,5,3,5,0.5140669541984504,0.7992481666243485,0.0,1.0,0.42571314203489036,1.5428731441497803,25.92565704553922,0.6481597966139542,0.37997411178294643,combo_45
2,True,0.01,0.25,5,3,7,0.5140669541984504,0.7992481666243485,0.0,1.0,0.42571314203489036,1.5418763160705566,25.94241806757838,0.6481597966139542,0.37997411178294643,combo_46
2,True,0.01,0.25,5,5,5,0.5002158201465438,0.777167796641481,0.0,1.0,0.41543509609074775,1.5448684692382812,25.89217192045,0.6360666966057207,0.3643649436873668,combo_47
2,True,0.01,0.25,5,5,7,0.5002158201465438,0.777167796641481,0.0,1.0,0.41543509609074775,1.5448682308197021,25.892175916373223,0.6360666966057207,0.3643649436873668,combo_48
2,True,0.02,0.15,3,3,5,0.5284327533291374,0.8010557168233852,0.0,1.0,0.437274717263037,1.540879249572754,25.959204792387833,0.6653498872668567,0.39151561939141816,combo_49
2,True,0.02,0.15,3,3,7,0.5284327533291374,0.8010557168233852,0.0,1.0,0.437274717263037,1.5458650588989258,25.87547973203484,0.6653498872668567,0.39151561939141816,combo_50
2,True,0.02,0.15,3,5,5,0.5214782404068077,0.777167796641481,0.0,1.0,0.4316788051553606,1.5438711643218994,25.90889766217561,0.6585867131681885,0.38436976764542685,combo_51
2,True,0.02,0.15,3,5,7,0.5214782404068077,0.777167796641481,0.0,1.0,0.4316788051553606,1.5448687076568604,25.89216792452801,0.6585867131681885,0.38436976764542685,combo_52
2,True,0.02,0.15,5,3,5,0.513702048084234,0.7923435755196138,0.0,1.0,0.4262192698344017,1.5518505573272705,25.775677826150616,0.6475324714409262,0.3798716247275417,combo_53
2,True,0.02,0.15,5,3,7,0.513702048084234,0.7923435755196138,0.0,1.0,0.4262192698344017,1.5448684692382812,25.89217192045,0.6475324714409262,0.3798716247275417,combo_54
2,True,0.02,0.15,5,5,5,0.5037360726229778,0.7766357116951276,0.0,1.0,0.41820465319913325,1.5428740978240967,25.925641020490062,0.640769297342258,0.3667028479036977,combo_55
2,True,0.02,0.15,5,5,7,0.5037360726229778,0.7766357116951276,0.0,1.0,0.41820465319913325,1.5223491191864014,26.27518188559629,0.640769297342258,0.3667028479036977,combo_56
2,True,0.02,0.2,3,3,5,0.5284327533291374,0.8010557168233852,0.0,1.0,0.437274717263037,1.5288560390472412,26.163352845783546,0.6653498872668567,0.39151561939141816,combo_57
2,True,0.02,0.2,3,3,7,0.5284327533291374,0.8010557168233852,0.0,1.0,0.437274717263037,1.5289897918701172,26.161064130503934,0.6653498872668567,0.39151561939141816,combo_58
2,True,0.02,0.2,3,5,5,0.5214782404068077,0.777167796641481,0.0,1.0,0.4316788051553606,1.5288984775543213,26.1626266146758,0.6585867131681885,0.38436976764542685,combo_59
2,True,0.02,0.2,3,5,7,0.5214782404068077,0.777167796641481,0.0,1.0,0.4316788051553606,1.5289585590362549,26.16159853620435,0.6585867131681885,0.38436976764542685,combo_60
2,True,0.02,0.2,5,3,5,0.513702048084234,0.7923435755196138,0.0,1.0,0.4262192698344017,1.53566312789917,26.04737931991707,0.6475324714409262,0.3798716247275417,combo_61
2,True,0.02,0.2,5,3,7,0.513702048084234,0.7923435755196138,0.0,1.0,0.4262192698344017,1.5221624374389648,26.27840433856712,0.6475324714409262,0.3798716247275417,combo_62
2,True,0.02,0.2,5,5,5,0.5037360726229778,0.7766357116951276,0.0,1.0,0.41820465319913325,1.5289897918701172,26.161064130503934,0.640769297342258,0.3667028479036977,combo_63
2,True,0.02,0.2,5,5,7,0.5037360726229778,0.7766357116951276,0.0,1.0,0.41820465319913325,1.528876543045044,26.163001965045854,0.640769297342258,0.3667028479036977,combo_64
2,True,0.02,0.25,3,3,5,0.5284327533291374,0.8010557168233852,0.0,1.0,0.437274717263037,1.5324039459228516,26.10277799559633,0.6653498872668567,0.39151561939141816,combo_65
2,True,0.02,0.25,3,3,7,0.5284327533291374,0.8010557168233852,0.0,1.0,0.437274717263037,1.5355288982391357,26.049656275352362,0.6653498872668567,0.39151561939141816,combo_66
2,True,0.02,0.25,3,5,5,0.5214782404068077,0.777167796641481,0.0,1.0,0.4316788051553606,1.535599946975708,26.048451016671446,0.6585867131681885,0.38436976764542685,combo_67
2,True,0.02,0.25,3,5,7,0.5214782404068077,0.777167796641481,0.0,1.0,0.4316788051553606,1.5290539264678955,26.15996683151636,0.6585867131681885,0.38436976764542685,combo_68
2,True,0.02,0.25,5,3,5,0.513702048084234,0.7923435755196138,0.0,1.0,0.4262192698344017,1.6487665176391602,24.26056059003145,0.6475324714409262,0.3798716247275417,combo_69
2,True,0.02,0.25,5,3,7,0.513702048084234,0.7923435755196138,0.0,1.0,0.4262192698344017,1.5289335250854492,26.162026892414747,0.6475324714409262,0.3798716247275417,combo_70
2,True,0.02,0.25,5,5,5,0.5037360726229778,0.7766357116951276,0.0,1.0,0.41820465319913325,1.533259391784668,26.08821456716544,0.640769297342258,0.3667028479036977,combo_71
2,True,0.02,0.25,5,5,7,0.5037360726229778,0.7766357116951276,0.0,1.0,0.41820465319913325,1.5318336486816406,26.112495984420796,0.640769297342258,0.3667028479036977,combo_72
2,False,0.005,0.15,3,3,5,0.5096961004276794,0.7992481666243485,0.0,1.0,0.4244302151004472,1.508939266204834,26.508687855015445,0.6469649025201486,0.3724272983352102,combo_73
2,False,0.005,0.15,3,3,7,0.5096961004276794,0.7992481666243485,0.0,1.0,0.4244302151004472,1.5089306831359863,26.508838641195,0.6469649025201486,0.3724272983352102,combo_74
2,False,0.005,0.15,3,5,5,0.49725141253939575,0.777167796641481,0.0,1.0,0.4139701291499696,1.4989874362945557,26.684679958945217,0.6328739960736584,0.36162882900513327,combo_75
2,False,0.005,0.15,3,5,7,0.49725141253939575,0.777167796641481,0.0,1.0,0.4139701291499696,1.5089397430419922,26.508679478055768,0.6328739960736584,0.36162882900513327,combo_76
2,False,0.005,0.15,5,3,5,0.510766244160781,0.7992481666243485,0.0,1.0,0.42510147117910574,1.5089614391326904,26.508298331991107,0.6491051899863516,0.3724272983352102,combo_77
2,False,0.005,0.15,5,3,7,0.510766244160781,0.7992481666243485,0.0,1.0,0.42510147117910574,1.5141808986663818,26.41692286253914,0.6491051899863516,0.3724272983352102,combo_78
2,False,0.005,0.15,5,5,5,0.4990555446108246,0.777167796641481,0.0,1.0,0.415420711120544,1.5041401386260986,26.593266792638435,0.6364822602165161,0.36162882900513327,combo_79
2,False,0.005,0.15,5,5,7,0.4990555446108246,0.777167796641481,0.0,1.0,0.415420711120544,1.5189392566680908,26.3341669684297,0.6364822602165161,0.36162882900513327,combo_80
2,False,0.005,0.2,3,3,5,0.5096961004276794,0.7992481666243485,0.0,1.0,0.4244302151004472,1.5056843757629395,26.56599261032496,0.6469649025201486,0.3724272983352102,combo_81
2,False,0.005,0.2,3,3,7,0.5096961004276794,0.7992481666243485,0.0,1.0,0.4244302151004472,1.5022220611572266,26.627221789823984,0.6469649025201486,0.3724272983352102,combo_82
2,False,0.005,0.2,3,5,5,0.49725141253939575,0.777167796641481,0.0,1.0,0.4139701291499696,1.5156283378601074,26.391694454905345,0.6328739960736584,0.36162882900513327,combo_83
2,False,0.005,0.2,3,5,7,0.49725141253939575,0.777167796641481,0.0,1.0,0.4139701291499696,1.5123021602630615,26.449740700656072,0.6328739960736584,0.36162882900513327,combo_84
2,False,0.005,0.2,5,3,5,0.510766244160781,0.7992481666243485,0.0,1.0,0.42510147117910574,1.5091421604156494,26.505123936755673,0.6491051899863516,0.3724272983352102,combo_85
2,False,0.005,0.2,5,3,7,0.510766244160781,0.7992481666243485,0.0,1.0,0.42510147117910574,1.5049526691436768,26.578908971775263,0.6491051899863516,0.3724272983352102,combo_86
2,False,0.005,0.2,5,5,5,0.4990555446108246,0.777167796641481,0.0,1.0,0.415420711120544,1.5089764595031738,26.508034468059154,0.6364822602165161,0.36162882900513327,combo_87
2,False,0.005,0.2,5,5,7,0.4990555446108246,0.777167796641481,0.0,1.0,0.415420711120544,1.508904218673706,26.509303576047476,0.6364822602165161,0.36162882900513327,combo_88
2,False,0.005,0.25,3,3,5,0.5096961004276794,0.7992481666243485,0.0,1.0,0.4244302151004472,1.5089702606201172,26.50814336364843,0.6469649025201486,0.3724272983352102,combo_89
2,False,0.005,0.25,3,3,7,0.5096961004276794,0.7992481666243485,0.0,1.0,0.4244302151004472,1.5088961124420166,26.50944599178766,0.6469649025201486,0.3724272983352102,combo_90
2,False,0.005,0.25,3,5,5,0.49725141253939575,0.777167796641481,0.0,1.0,0.4139701291499696,1.5089170932769775,26.509077389487548,0.6328739960736584,0.36162882900513327,combo_91
2,False,0.005,0.25,3,5,7,0.49725141253939575,0.777167796641481,0.0,1.0,0.4139701291499696,1.513467788696289,26.429369887321,0.6328739960736584,0.36162882900513327,combo_92
2,False,0.005,0.25,5,3,5,0.510766244160781,0.7992481666243485,0.0,1.0,0.42510147117910574,1.505190134048462,26.574715775217896,0.6491051899863516,0.3724272983352102,combo_93
2,False,0.005,0.25,5,3,7,0.510766244160781,0.7992481666243485,0.0,1.0,0.42510147117910574,1.508943796157837,26.508608274112262,0.6491051899863516,0.3724272983352102,combo_94
2,False,0.005,0.25,5,5,5,0.4990555446108246,0.777167796641481,0.0,1.0,0.415420711120544,1.5089104175567627,26.509194670925694,0.6364822602165161,0.36162882900513327,combo_95
2,False,0.005,0.25,5,5,7,0.4990555446108246,0.777167796641481,0.0,1.0,0.415420711120544,1.518904447555542,26.33477047511069,0.6364822602165161,0.36162882900513327,combo_96
2,False,0.01,0.15,3,3,5,0.5141956758436036,0.7992481666243485,0.0,1.0,0.42613180786567795,1.528940200805664,26.161912662720418,0.648661201335006,0.3797301503522009,combo_97
2,False,0.01,0.15,3,3,7,0.5141956758436036,0.7992481666243485,0.0,1.0,0.42613180786567795,1.5089569091796875,26.50837791103336,0.648661201335006,0.3797301503522009,combo_98
2,False,0.01,0.15,3,5,5,0.5031188527104208,0.777167796641481,0.0,1.0,0.41727879383548433,1.5089421272277832,26.50863759333679,0.6378131237901983,0.36842458163064323,combo_99
2,False,0.01,0.15,3,5,7,0.5031188527104208,0.777167796641481,0.0,1.0,0.41727879383548433,1.5034959316253662,26.604661282161025,0.6378131237901983,0.36842458163064323,combo_100
2,False,0.01,0.15,5,3,5,0.5140669541984504,0.7992481666243485,0.0,1.0,0.42571314203489036,1.508941650390625,26.508645970269995,0.6481597966139542,0.37997411178294643,combo_101
2,False,0.01,0.15,5,3,7,0.5140669541984504,0.7992481666243485,0.0,1.0,0.42571314203489036,1.5156052112579346,26.39209716546202,0.6481597966139542,0.37997411178294643,combo_102
2,False,0.01,0.15,5,5,5,0.5002158201465438,0.777167796641481,0.0,1.0,0.41543509609074775,1.5089905261993408,26.507787362155987,0.6360666966057207,0.3643649436873668,combo_103
2,False,0.01,0.15,5,5,7,0.5002158201465438,0.777167796641481,0.0,1.0,0.41543509609074775,1.5089337825775146,26.50878419043228,0.6360666966057207,0.3643649436873668,combo_104
2,False,0.01,0.2,3,3,5,0.5141956758436036,0.7992481666243485,0.0,1.0,0.42613180786567795,1.5088825225830078,26.50968475102043,0.648661201335006,0.3797301503522009,combo_105
2,False,0.01,0.2,3,3,7,0.5141956758436036,0.7992481666243485,0.0,1.0,0.42613180786567795,1.5189580917358398,26.333840424977538,0.648661201335006,0.3797301503522009,combo_106
2,False,0.01,0.2,3,5,5,0.5031188527104208,0.777167796641481,0.0,1.0,0.41727879383548433,1.5134809017181396,26.42914089936057,0.6378131237901983,0.36842458163064323,combo_107
2,False,0.01,0.2,3,5,7,0.5031188527104208,0.777167796641481,0.0,1.0,0.41727879383548433,1.5188634395599365,26.335481491074198,0.6378131237901983,0.36842458163064323,combo_108
2,False,0.01,0.2,5,3,5,0.5140669541984504,0.7992481666243485,0.0,1.0,0.42571314203489036,1.5057196617126465,26.565370046707706,0.6481597966139542,0.37997411178294643,combo_109
2,False,0.01,0.2,5,3,7,0.5140669541984504,0.7992481666243485,0.0,1.0,0.42571314203489036,1.5089077949523926,26.50924074606032,0.6481597966139542,0.37997411178294643,combo_110
2,False,0.01,0.2,5,5,5,0.5002158201465438,0.777167796641481,0.0,1.0,0.41543509609074775,1.512178897857666,26.45189670128898,0.6360666966057207,0.3643649436873668,combo_111
2,False,0.01,0.2,5,5,7,0.5002158201465438,0.777167796641481,0.0,1.0,0.41543509609074775,1.5157051086425781,26.390357710031637,0.6360666966057207,0.3643649436873668,combo_112
2,False,0.01,0.25,3,3,5,0.5141956758436036,0.7992481666243485,0.0,1.0,0.42613180786567795,1.5121636390686035,26.452163619433048,0.648661201335006,0.3797301503522009,combo_113
2,False,0.01,0.25,3,3,7,0.5141956758436036,0.7992481666243485,0.0,1.0,0.42613180786567795,1.5101559162139893,26.48733125535893,0.648661201335006,0.3797301503522009,combo_114
2,False,0.01,0.25,3,5,5,0.5031188527104208,0.777167796641481,0.0,1.0,0.41727879383548433,1.5089445114135742,26.508595708750175,0.6378131237901983,0.36842458163064323,combo_115
2,False,0.01,0.25,3,5,7,0.5031188527104208,0.777167796641481,0.0,1.0,0.41727879383548433,1.5089309215545654,26.508834452666846,0.6378131237901983,0.36842458163064323,combo_116
2,False,0.01,0.25,5,3,5,0.5140669541984504,0.7992481666243485,0.0,1.0,0.42571314203489036,1.5057106018066406,26.56552989133877,0.6481597966139542,0.37997411178294643,combo_117
2,False,0.01,0.25,5,3,7,0.5140669541984504,0.7992481666243485,0.0,1.0,0.42571314203489036,1.515674352645874,26.390893221999185,0.6481597966139542,0.37997411178294643,combo_118
2,False,0.01,0.25,5,5,5,0.5002158201465438,0.777167796641481,0.0,1.0,0.41543509609074775,1.5221836566925049,26.278038017379902,0.6360666966057207,0.3643649436873668,combo_119
2,False,0.01,0.25,5,5,7,0.5002158201465438,0.777167796641481,0.0,1.0,0.41543509609074775,1.512155294418335,26.452309592571563,0.6360666966057207,0.3643649436873668,combo_120
2,False,0.02,0.15,3,3,5,0.5284327533291374,0.8010557168233852,0.0,1.0,0.437274717263037,1.5162208080291748,26.381381780397206,0.6653498872668567,0.39151561939141816,combo_121
2,False,0.02,0.15,3,3,7,0.5284327533291374,0.8010557168233852,0.0,1.0,0.437274717263037,1.5069751739501953,26.543237533999335,0.6653498872668567,0.39151561939141816,combo_122
2,False,0.02,0.15,3,5,5,0.5214782404068077,0.777167796641481,0.0,1.0,0.4316788051553606,1.5089521408081055,26.50846167896244,0.6585867131681885,0.38436976764542685,combo_123
2,False,0.02,0.15,3,5,7,0.5214782404068077,0.777167796641481,0.0,1.0,0.4316788051553606,1.5688836574554443,25.495835723647968,0.6585867131681885,0.38436976764542685,combo_124
2,False,0.02,0.15,5,3,5,0.513702048084234,0.7923435755196138,0.0,1.0,0.4262192698344017,1.5188896656036377,26.335026767137286,0.6475324714409262,0.3798716247275417,combo_125
2,False,0.02,0.15,5,3,7,0.513702048084234,0.7923435755196138,0.0,1.0,0.4262192698344017,1.5189313888549805,26.334303375054546,0.6475324714409262,0.3798716247275417,combo_126
2,False,0.02,0.15,5,5,5,0.5037360726229778,0.7766357116951276,0.0,1.0,0.41820465319913325,1.5189685821533203,26.33365855618633,0.640769297342258,0.3667028479036977,combo_127
2,False,0.02,0.15,5,5,7,0.5037360726229778,0.7766357116951276,0.0,1.0,0.41820465319913325,1.5089850425720215,26.507883691027946,0.640769297342258,0.3667028479036977,combo_128
2,False,0.02,0.2,3,3,5,0.5284327533291374,0.8010557168233852,0.0,1.0,0.437274717263037,1.525106430053711,26.227677761866946,0.6653498872668567,0.39151561939141816,combo_129
2,False,0.02,0.2,3,3,7,0.5284327533291374,0.8010557168233852,0.0,1.0,0.437274717263037,1.5101318359375,26.487753617330853,0.6653498872668567,0.39151561939141816,combo_130
2,False,0.02,0.2,3,5,5,0.5214782404068077,0.777167796641481,0.0,1.0,0.4316788051553606,1.518953561782837,26.333918960004883,0.6585867131681885,0.38436976764542685,combo_131
2,False,0.02,0.2,3,5,7,0.5214782404068077,0.777167796641481,0.0,1.0,0.4316788051553606,1.508965015411377,26.508235506768937,0.6585867131681885,0.38436976764542685,combo_132
2,False,0.02,0.2,5,3,5,0.513702048084234,0.7923435755196138,0.0,1.0,0.4262192698344017,1.5189182758331299,26.334530722569596,0.6475324714409262,0.3798716247275417,combo_133
2,False,0.02,0.2,5,3,7,0.513702048084234,0.7923435755196138,0.0,1.0,0.4262192698344017,1.5189180374145508,26.334534856197113,0.6475324714409262,0.3798716247275417,combo_134
2,False,0.02,0.2,5,5,5,0.5037360726229778,0.7766357116951276,0.0,1.0,0.41820465319913325,1.5089318752288818,26.50881769856748,0.640769297342258,0.3667028479036977,combo_135
2,False,0.02,0.2,5,5,7,0.5037360726229778,0.7766357116951276,0.0,1.0,0.41820465319913325,1.5189361572265625,26.334220704204128,0.640769297342258,0.3667028479036977,combo_136
2,False,0.02,0.25,3,3,5,0.5284327533291374,0.8010557168233852,0.0,1.0,0.437274717263037,1.5241656303405762,26.243866941850648,0.6653498872668567,0.39151561939141816,combo_137
2,False,0.02,0.25,3,3,7,0.5284327533291374,0.8010557168233852,0.0,1.0,0.437274717263037,1.5068848133087158,26.54482920441059,0.6653498872668567,0.39151561939141816,combo_138
2,False,0.02,0.25,3,5,5,0.5214782404068077,0.777167796641481,0.0,1.0,0.4316788051553606,1.6088755130767822,24.86208514884087,0.6585867131681885,0.38436976764542685,combo_139
2,False,0.02,0.25,3,5,7,0.5214782404068077,0.777167796641481,0.0,1.0,0.4316788051553606,1.5188791751861572,26.33520865482767,0.6585867131681885,0.38436976764542685,combo_140
2,False,0.02,0.25,5,3,5,0.513702048084234,0.7923435755196138,0.0,1.0,0.4262192698344017,1.5189509391784668,26.3339644278664,0.6475324714409262,0.3798716247275417,combo_141
2,False,0.02,0.25,5,3,7,0.513702048084234,0.7923435755196138,0.0,1.0,0.4262192698344017,1.5189435482025146,26.33409256541176,0.6475324714409262,0.3798716247275417,combo_142
2,False,0.02,0.25,5,5,5,0.5037360726229778,0.7766357116951276,0.0,1.0,0.41820465319913325,1.518923282623291,26.334443916691495,0.640769297342258,0.3667028479036977,combo_143
2,False,0.02,0.25,5,5,7,0.5037360726229778,0.7766357116951276,0.0,1.0,0.41820465319913325,1.5389676094055176,25.991450213465804,0.640769297342258,0.3667028479036977,combo_144
3,True,0.005,0.15,3,3,5,0.5121293909075776,0.7992481666243485,0.0,1.0,0.4253835830529053,1.6089131832122803,24.861503042779404,0.6518314834799448,0.3724272983352102,combo_145
3,True,0.005,0.15,3,3,7,0.5121293909075776,0.7992481666243485,0.0,1.0,0.4253835830529053,1.5887949466705322,25.17631371110773,0.6518314834799448,0.3724272983352102,combo_146
3,True,0.005,0.15,3,5,5,0.49968470301929385,0.777167796641481,0.0,1.0,0.4150205008795184,1.618915319442749,24.707901345802632,0.6377405770334545,0.36162882900513327,combo_147
