refinement_iterations,use_feedback,small_object_threshold,large_object_threshold,small_kernel_size,medium_kernel_size,large_kernel_size,mean_dice,median_dice,min_dice,max_dice,std_dice,processing_time,samples_per_second,class_2_dice,class_3_dice,config
2,False,0.02,0.25,5,3,7,0.48961807297735654,0.6342876563289646,0.0,0.9544797687861272,0.3732405798532038,1.518996000289917,26.333183229162923,0.49218655674234324,0.48704958921236996,combo_142
2,False,0.02,0.25,5,5,5,0.48342354292715173,0.612279861792705,0.0,0.9251497005988024,0.36888430060121696,1.5489351749420166,25.824192417540893,0.4861874556751783,0.48065963017912533,combo_143
2,False,0.02,0.25,5,5,7,0.48342354292715173,0.612279861792705,0.0,0.9251497005988024,0.36888430060121696,1.5256752967834473,26.21789845082453,0.4861874556751783,0.48065963017912533,combo_144
3,True,0.005,0.15,3,3,5,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.5920846462249756,25.124292288632276,0.4827392047489914,0.5195077762192807,combo_145
3,True,0.005,0.15,3,3,7,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.59562349319458,25.06857048081966,0.4827392047489914,0.5195077762192807,combo_146
3,True,0.005,0.15,3,5,5,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5989429950714111,25.01652661995842,0.4801478006320302,0.5107925050613958,combo_147
3,True,0.005,0.15,3,5,7,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5988373756408691,25.01817921536055,0.4801478006320302,0.5107925050613958,combo_148
3,True,0.005,0.15,5,3,5,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.6389286518096924,24.406187515138203,0.4827392047489914,0.5195077762192807,combo_149
3,True,0.005,0.15,5,3,7,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.6021409034729004,24.966593083850185,0.4827392047489914,0.5195077762192807,combo_150
3,True,0.005,0.15,5,5,5,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.6056170463562012,24.912540690058247,0.4801478006320302,0.5107925050613958,combo_151
3,True,0.005,0.15,5,5,7,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.6088426113128662,24.862593592892683,0.4801478006320302,0.5107925050613958,combo_152
3,True,0.005,0.2,3,3,5,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.5989353656768799,25.01664598747976,0.4827392047489914,0.5195077762192807,combo_153
3,True,0.005,0.2,3,3,7,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.6029021739959717,24.954735634478293,0.4827392047489914,0.5195077762192807,combo_154
3,True,0.005,0.2,3,5,5,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5970969200134277,25.045443077846333,0.4801478006320302,0.5107925050613958,combo_155
3,True,0.005,0.2,3,5,7,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.598846197128296,25.018041179848577,0.4801478006320302,0.5107925050613958,combo_156
3,True,0.005,0.2,5,3,5,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.595630168914795,25.068465600148702,0.4827392047489914,0.5195077762192807,combo_157
3,True,0.005,0.2,5,3,7,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.598921775817871,25.01685861369887,0.4827392047489914,0.5195077762192807,combo_158
3,True,0.005,0.2,5,5,5,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5890004634857178,25.173057478066323,0.4801478006320302,0.5107925050613958,combo_159
3,True,0.005,0.2,5,5,7,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5988035202026367,25.018708987412218,0.4801478006320302,0.5107925050613958,combo_160
3,True,0.005,0.25,3,3,5,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.5888428688049316,25.175554351756954,0.4827392047489914,0.5195077762192807,combo_161
3,True,0.005,0.25,3,3,7,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.598863124847412,25.01777630515896,0.4827392047489914,0.5195077762192807,combo_162
3,True,0.005,0.25,3,5,5,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.6088569164276123,24.862372527706214,0.4801478006320302,0.5107925050613958,combo_163
3,True,0.005,0.25,3,5,7,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5989198684692383,25.016888456264475,0.4801478006320302,0.5107925050613958,combo_164
3,True,0.005,0.25,5,3,5,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.5956141948699951,25.068716566073828,0.4827392047489914,0.5195077762192807,combo_165
3,True,0.005,0.25,5,3,7,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.5921306610107422,25.123566161715992,0.4827392047489914,0.5195077762192807,combo_166
3,True,0.005,0.25,5,5,5,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5955982208251953,25.068967537023955,0.4801478006320302,0.5107925050613958,combo_167
3,True,0.005,0.25,5,5,7,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5988404750823975,25.01813071622331,0.4801478006320302,0.5107925050613958,combo_168
3,True,0.01,0.15,3,3,5,0.4977198039727707,0.644267150518985,0.0,0.9331456720619282,0.37746571636426807,1.5922963619232178,25.120951700025827,0.4856923118855274,0.509747296060014,combo_169
3,True,0.01,0.15,3,3,7,0.4977198039727707,0.644267150518985,0.0,0.9331456720619282,0.37746571636426807,1.6055331230163574,24.913842901509838,0.4856923118855274,0.509747296060014,combo_170
3,True,0.01,0.15,3,5,5,0.4914324974693062,0.6200949057523273,0.0,0.9251497005988024,0.37411049408347985,1.5988430976867676,25.01808967863867,0.48378560749333277,0.4990793874452796,combo_171
3,True,0.01,0.15,3,5,7,0.4914324974693062,0.6200949057523273,0.0,0.9251497005988024,0.37411049408347985,1.6389291286468506,24.406180414296017,0.48378560749333277,0.4990793874452796,combo_172
3,True,0.01,0.15,5,3,5,0.49903899574562816,0.644267150518985,0.0,0.9331456720619282,0.37725370415276127,1.5888562202453613,25.175342797111586,0.48719135073069086,0.5108866407605654,combo_173
3,True,0.01,0.15,5,3,7,0.49903899574562816,0.644267150518985,0.0,0.9331456720619282,0.37725370415276127,1.5988895893096924,25.017362216530334,0.48719135073069086,0.5108866407605654,combo_174
3,True,0.01,0.15,5,5,5,0.4926143388235348,0.6200949057523273,0.0,0.9251497005988024,0.37397225412220747,1.5988738536834717,25.017608429738438,0.4852846463384962,0.49994403130857323,combo_175
3,True,0.01,0.15,5,5,7,0.4926143388235348,0.6200949057523273,0.0,0.9251497005988024,0.37397225412220747,1.6089451313018799,24.86100937925332,0.4852846463384962,0.49994403130857323,combo_176
3,True,0.01,0.2,3,3,5,0.4977198039727707,0.644267150518985,0.0,0.9331456720619282,0.37746571636426807,1.5987865924835205,25.018973881851778,0.4856923118855274,0.509747296060014,combo_177
3,True,0.01,0.2,3,3,7,0.4977198039727707,0.644267150518985,0.0,0.9331456720619282,0.37746571636426807,1.5989892482757568,25.015802978746308,0.4856923118855274,0.509747296060014,combo_178
3,True,0.01,0.2,3,5,5,0.4914324974693062,0.6200949057523273,0.0,0.9251497005988024,0.37411049408347985,1.6055619716644287,24.913395250968374,0.48378560749333277,0.4990793874452796,combo_179
3,True,0.01,0.2,3,5,7,0.4914324974693062,0.6200949057523273,0.0,0.9251497005988024,0.37411049408347985,1.6021361351013184,24.96666739088961,0.48378560749333277,0.4990793874452796,combo_180
3,True,0.01,0.2,5,3,5,0.49903899574562816,0.644267150518985,0.0,0.9331456720619282,0.37725370415276127,1.6088414192199707,24.862612015169006,0.48719135073069086,0.5108866407605654,combo_181
3,True,0.01,0.2,5,3,7,0.49903899574562816,0.644267150518985,0.0,0.9331456720619282,0.37725370415276127,1.6056008338928223,24.912792243025265,0.48719135073069086,0.5108866407605654,combo_182
3,True,0.01,0.2,5,5,5,0.4926143388235348,0.6200949057523273,0.0,0.9251497005988024,0.37397225412220747,1.6021783351898193,24.96600978895459,0.4852846463384962,0.49994403130857323,combo_183
3,True,0.01,0.2,5,5,7,0.4926143388235348,0.6200949057523273,0.0,0.9251497005988024,0.37397225412220747,1.6069912910461426,24.891236326464604,0.4852846463384962,0.49994403130857323,combo_184
3,True,0.01,0.25,3,3,5,0.4977198039727707,0.644267150518985,0.0,0.9331456720619282,0.37746571636426807,1.5988361835479736,25.01819786892494,0.4856923118855274,0.509747296060014,combo_185
3,True,0.01,0.25,3,3,7,0.4977198039727707,0.644267150518985,0.0,0.9331456720619282,0.37746571636426807,1.5989344120025635,25.01666090850002,0.4856923118855274,0.509747296060014,combo_186
3,True,0.01,0.25,3,5,5,0.4914324974693062,0.6200949057523273,0.0,0.9251497005988024,0.37411049408347985,1.5988123416900635,25.01857094605426,0.48378560749333277,0.4990793874452796,combo_187
3,True,0.01,0.25,3,5,7,0.4914324974693062,0.6200949057523273,0.0,0.9251497005988024,0.37411049408347985,1.59898042678833,25.015940989561045,0.48378560749333277,0.4990793874452796,combo_188
3,True,0.01,0.25,5,3,5,0.49903899574562816,0.644267150518985,0.0,0.9331456720619282,0.37725370415276127,1.5988171100616455,25.018496329738255,0.48719135073069086,0.5108866407605654,combo_189
3,True,0.01,0.25,5,3,7,0.49903899574562816,0.644267150518985,0.0,0.9331456720619282,0.37725370415276127,1.6088507175445557,24.862468322137687,0.48719135073069086,0.5108866407605654,combo_190
3,True,0.01,0.25,5,5,5,0.4926143388235348,0.6200949057523273,0.0,0.9251497005988024,0.37397225412220747,1.5989909172058105,25.01577686876347,0.4852846463384962,0.49994403130857323,combo_191
3,True,0.01,0.25,5,5,7,0.4926143388235348,0.6200949057523273,0.0,0.9251497005988024,0.37397225412220747,1.6055939197540283,24.912899524512316,0.4852846463384962,0.49994403130857323,combo_192
3,True,0.02,0.15,3,3,5,0.49409127589938595,0.6340188865513001,0.0,0.9571171171171171,0.37521662536529365,1.608842134475708,24.862600961799934,0.49686412879744024,0.4913184230013317,combo_193
3,True,0.02,0.15,3,3,7,0.49409127589938595,0.6340188865513001,0.0,0.9571171171171171,0.37521662536529365,1.5989010334014893,25.0171831554229,0.49686412879744024,0.4913184230013317,combo_194
3,True,0.02,0.15,3,5,5,0.4923894845697048,0.6347097305031528,0.0,0.9571171171171171,0.3742739608421113,1.6089098453521729,24.86155462069687,0.4927740703201285,0.49200489881928117,combo_195
3,True,0.02,0.15,3,5,7,0.4923894845697048,0.6347097305031528,0.0,0.9571171171171171,0.3742739608421113,1.598832607269287,25.018253829785014,0.4927740703201285,0.49200489881928117,combo_196
3,True,0.02,0.15,5,3,5,0.4846207433228907,0.6342876563289646,0.0,0.9544797687861272,0.37294407154109965,1.628915786743164,24.556211147032684,0.4897072953026857,0.47953419134309555,combo_197
3,True,0.02,0.15,5,3,7,0.4846207433228907,0.6342876563289646,0.0,0.9544797687861272,0.37294407154109965,1.6087977886199951,24.863286289267872,0.4897072953026857,0.47953419134309555,combo_198
3,True,0.02,0.15,5,5,5,0.47842621327268586,0.599038014967016,0.0,0.9251497005988024,0.36850029180601107,1.6089463233947754,24.860990959351906,0.48370819423552086,0.4731442323098509,combo_199
3,True,0.02,0.15,5,5,7,0.47842621327268586,0.599038014967016,0.0,0.9251497005988024,0.36850029180601107,1.6089386940002441,24.861108847192614,0.48370819423552086,0.4731442323098509,combo_200
3,True,0.02,0.2,3,3,5,0.49409127589938595,0.6340188865513001,0.0,0.9571171171171171,0.37521662536529365,1.6087934970855713,24.86335261328596,0.49686412879744024,0.4913184230013317,combo_201
3,True,0.02,0.2,3,3,7,0.49409127589938595,0.6340188865513001,0.0,0.9571171171171171,0.37521662536529365,1.6056742668151855,24.911652896660662,0.49686412879744024,0.4913184230013317,combo_202
3,True,0.02,0.2,3,5,5,0.4923894845697048,0.6347097305031528,0.0,0.9571171171171171,0.3742739608421113,1.598836898803711,25.018186676782967,0.4927740703201285,0.49200489881928117,combo_203
3,True,0.02,0.2,3,5,7,0.4923894845697048,0.6347097305031528,0.0,0.9571171171171171,0.3742739608421113,1.608933687210083,24.861186211695678,0.4927740703201285,0.49200489881928117,combo_204
3,True,0.02,0.2,5,3,5,0.4846207433228907,0.6342876563289646,0.0,0.9544797687861272,0.37294407154109965,1.602142333984375,24.966570791824605,0.4897072953026857,0.47953419134309555,combo_205
3,True,0.02,0.2,5,3,7,0.4846207433228907,0.6342876563289646,0.0,0.9544797687861272,0.37294407154109965,1.6127517223358154,24.802329736201635,0.4897072953026857,0.47953419134309555,combo_206
3,True,0.02,0.2,5,5,5,0.47842621327268586,0.599038014967016,0.0,0.9251497005988024,0.36850029180601107,1.6035585403442383,24.944521196845823,0.48370819423552086,0.4731442323098509,combo_207
3,True,0.02,0.2,5,5,7,0.47842621327268586,0.599038014967016,0.0,0.9251497005988024,0.36850029180601107,1.618821382522583,24.709335095184283,0.48370819423552086,0.4731442323098509,combo_208
3,True,0.02,0.25,3,3,5,0.49409127589938595,0.6340188865513001,0.0,0.9571171171171171,0.37521662536529365,1.6189897060394287,24.706766109003194,0.49686412879744024,0.4913184230013317,combo_209
3,True,0.02,0.25,3,3,7,0.49409127589938595,0.6340188865513001,0.0,0.9571171171171171,0.37521662536529365,1.6087946891784668,24.86333418991211,0.49686412879744024,0.4913184230013317,combo_210
3,True,0.02,0.25,3,5,5,0.4923894845697048,0.6347097305031528,0.0,0.9571171171171171,0.3742739608421113,1.595658779144287,25.068016121498747,0.4927740703201285,0.49200489881928117,combo_211
3,True,0.02,0.25,3,5,7,0.4923894845697048,0.6347097305031528,0.0,0.9571171171171171,0.3742739608421113,1.5988225936889648,25.01841052152507,0.4927740703201285,0.49200489881928117,combo_212
3,True,0.02,0.25,5,3,5,0.4846207433228907,0.6342876563289646,0.0,0.9544797687861272,0.37294407154109965,1.608947992324829,24.860965171535785,0.4897072953026857,0.47953419134309555,combo_213
3,True,0.02,0.25,5,3,7,0.4846207433228907,0.6342876563289646,0.0,0.9544797687861272,0.37294407154109965,1.598841667175293,25.01811206275906,0.4897072953026857,0.47953419134309555,combo_214
3,True,0.02,0.25,5,5,5,0.47842621327268586,0.599038014967016,0.0,0.9251497005988024,0.36850029180601107,1.608886957168579,24.86190830361042,0.48370819423552086,0.4731442323098509,combo_215
3,True,0.02,0.25,5,5,7,0.47842621327268586,0.599038014967016,0.0,0.9251497005988024,0.36850029180601107,1.5989174842834473,25.016925759571606,0.48370819423552086,0.4731442323098509,combo_216
3,False,0.005,0.15,3,3,5,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.548863410949707,25.82538893824953,0.4827392047489914,0.5195077762192807,combo_217
3,False,0.005,0.15,3,3,7,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.5489394664764404,25.824120868320843,0.4827392047489914,0.5195077762192807,combo_218
3,False,0.005,0.15,3,5,5,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5489187240600586,25.824466693224,0.4801478006320302,0.5107925050613958,combo_219
3,False,0.005,0.15,3,5,7,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5489227771759033,25.82439911751482,0.4801478006320302,0.5107925050613958,combo_220
3,False,0.005,0.15,5,3,5,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.5556449890136719,25.71280740945996,0.4827392047489914,0.5195077762192807,combo_221
3,False,0.005,0.15,5,3,7,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.5521469116210938,25.770756428090422,0.4827392047489914,0.5195077762192807,combo_222
3,False,0.005,0.15,5,5,5,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5589895248413086,25.657645136564756,0.4801478006320302,0.5107925050613958,combo_223
3,False,0.005,0.15,5,5,7,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5591039657592773,25.655761821194627,0.4801478006320302,0.5107925050613958,combo_224
3,False,0.005,0.2,3,3,5,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.5759472846984863,25.3815596424933,0.4827392047489914,0.5195077762192807,combo_225
3,False,0.005,0.2,3,3,7,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.5488991737365723,25.824792651611915,0.4827392047489914,0.5195077762192807,combo_226
3,False,0.005,0.2,3,5,5,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5589783191680908,25.657829559390528,0.4801478006320302,0.5107925050613958,combo_227
3,False,0.005,0.2,3,5,7,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5488572120666504,25.82549229740018,0.4801478006320302,0.5107925050613958,combo_228
3,False,0.005,0.2,5,3,5,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.55885910987854,25.659791668482878,0.4827392047489914,0.5195077762192807,combo_229
3,False,0.005,0.2,5,3,7,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.545684814453125,25.878497107544078,0.4827392047489914,0.5195077762192807,combo_230
3,False,0.005,0.2,5,5,5,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5522241592407227,25.76947392673374,0.4801478006320302,0.5107925050613958,combo_231
3,False,0.005,0.2,5,5,7,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5489256381988525,25.824351417227145,0.4801478006320302,0.5107925050613958,combo_232
3,False,0.005,0.25,3,3,5,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.5555801391601562,25.713879338672736,0.4827392047489914,0.5195077762192807,combo_233
3,False,0.005,0.25,3,3,7,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.5490033626556396,25.823055626827866,0.4827392047489914,0.5195077762192807,combo_234
3,False,0.005,0.25,3,5,5,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5521180629730225,25.771235419670035,0.4801478006320302,0.5107925050613958,combo_235
3,False,0.005,0.25,3,5,7,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5456554889678955,25.87898809631234,0.4801478006320302,0.5107925050613958,combo_236
3,False,0.005,0.25,5,3,5,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.5589959621429443,25.657539192736152,0.4827392047489914,0.5195077762192807,combo_237
3,False,0.005,0.25,5,3,7,0.5011234904841361,0.662335284489694,0.0,0.9331456720619282,0.37993981708901653,1.5589399337768555,25.65846132576237,0.4827392047489914,0.5195077762192807,combo_238
3,False,0.005,0.25,5,5,5,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.558825969696045,25.66033718812087,0.4801478006320302,0.5107925050613958,combo_239
3,False,0.005,0.25,5,5,7,0.495470152846713,0.6440706256119386,0.0,0.9251497005988024,0.3768213568792218,1.5489256381988525,25.824351417227145,0.4801478006320302,0.5107925050613958,combo_240
3,False,0.01,0.15,3,3,5,0.4977198039727707,0.644267150518985,0.0,0.9331456720619282,0.37746571636426807,1.5489449501037598,25.824029444894414,0.4856923118855274,0.509747296060014,combo_241
3,False,0.01,0.15,3,3,7,0.4977198039727707,0.644267150518985,0.0,0.9331456720619282,0.37746571636426807,1.553126335144043,25.754505023115357,0.4856923118855274,0.509747296060014,combo_242
3,False,0.01,0.15,3,5,5,0.4914324974693062,0.6200949057523273,0.0,0.9251497005988024,0.37411049408347985,1.5533678531646729,25.750500706260972,0.48378560749333277,0.4990793874452796,combo_243
3,False,0.01,0.15,3,5,7,0.4914324974693062,0.6200949057523273,0.0,0.9251497005988024,0.37411049408347985,1.5750465393066406,25.396074974145595,0.48378560749333277,0.4990793874452796,combo_244
3,False,0.01,0.15,5,3,5,0.49903899574562816,0.644267150518985,0.0,0.9331456720619282,0.37725370415276127,1.562201976776123,25.604883744000244,0.48719135073069086,0.5108866407605654,combo_245
3,False,0.01,0.15,5,3,7,0.49903899574562816,0.644267150518985,0.0,0.9331456720619282,0.37725370415276127,1.555586814880371,25.713768988891893,0.48719135073069086,0.5108866407605654,combo_246
3,False,0.01,0.15,5,5,5,0.4926143388235348,0.6200949057523273,0.0,0.9251497005988024,0.37397225412220747,1.5690500736236572,25.493131591155425,0.4852846463384962,0.49994403130857323,combo_247
3,False,0.01,0.15,5,5,7,0.4926143388235348,0.6200949057523273,0.0,0.9251497005988024,0.37397225412220747,1.5487630367279053,25.827062663187387,0.4852846463384962,0.49994403130857323,combo_248
3,False,0.01,0.2,3,3,5,0.4977198039727707,0.644267150518985,0.0,0.9331456720619282,0.37746571636426807,1.5589582920074463,25.65815917274645,0.4856923118855274,0.509747296060014,combo_249
3,False,0.01,0.2,3,3,7,0.4977198039727707,0.644267150518985,0.0,0.9331456720619282,0.37746571636426807,1.5589063167572021,25.65901463739463,0.4856923118855274,0.509747296060014,combo_250
3,False,0.01,0.2,3,5,5,0.4914324974693062,0.6200949057523273,0.0,0.9251497005988024,0.37411049408347985,1.5589001178741455,25.65911666909587,0.48378560749333277,0.4990793874452796,combo_251
3,False,0.01,0.2,3,5,7,0.4914324974693062,0.6200949057523273,0.0,0.9251497005988024,0.37411049408347985,1.5690176486968994,25.493658425844224,0.48378560749333277,0.4990793874452796,combo_252
3,False,0.01,0.2,5,3,5,0.49903899574562816,0.644267150518985,0.0,0.9331456720619282,0.37725370415276127,1.558828353881836,25.660297941329418,0.48719135073069086,0.5108866407605654,combo_253
3,False,0.01,0.2,5,3,7,0.49903899574562816,0.644267150518985,0.0,0.9331456720619282,0.37725370415276127,1.5589265823364258,25.658681077880136,0.48719135073069086,0.5108866407605654,combo_254
3,False,0.01,0.2,5,5,5,0.4926143388235348,0.6200949057523273,0.0,0.9251497005988024,0.37397225412220747,1.558838129043579,25.660137030739612,0.4852846463384962,0.49994403130857323,combo_255
3,False,0.01,0.2,5,5,7,0.4926143388235348,0.6200949057523273,0.0,0.9251497005988024,0.37397225412220747,1.5525071620941162,25.764776470367817,0.4852846463384962,0.49994403130857323,combo_256
3,False,0.01,0.25,3,3,5,0.4977198039727707,0.644267150518985,0.0,0.9331456720619282,0.37746571636426807,1.5553674697875977,25.717395263167255,0.4856923118855274,0.509747296060014,combo_257
3,False,0.01,0.25,3,3,7,0.4977198039727707,0.644267150518985,0.0,0.9331456720619282,0.37746571636426807,1.5456464290618896,25.879139787666375,0.4856923118855274,0.509747296060014,combo_258
3,False,0.01,0.25,3,5,5,0.4914324974693062,0.6200949057523273,0.0,0.9251497005988024,0.37411049408347985,1.5521750450134277,25.77028932948343,0.48378560749333277,0.4990793874452796,combo_259
3,False,0.01,0.25,3,5,7,0.4914324974693062,0.6200949057523273,0.0,0.9251497005988024,0.37411049408347985,1.548952579498291,25.82390224816055,0.48378560749333277,0.4990793874452796,combo_260
3,False,0.01,0.25,5,3,5,0.49903899574562816,0.644267150518985,0.0,0.9331456720619282,0.37725370415276127,1.5589334964752197,25.65856727720638,0.48719135073069086,0.5108866407605654,combo_261
3,False,0.01,0.25,5,3,7,0.49903899574562816,0.644267150518985,0.0,0.9331456720619282,0.37725370415276127,1.5488641262054443,25.825377012246925,0.48719135073069086,0.5108866407605654,combo_262
3,False,0.01,0.25,5,5,5,0.4926143388235348,0.6200949057523273,0.0,0.9251497005988024,0.37397225412220747,1.5557386875152588,25.711258787223336,0.4852846463384962,0.49994403130857323,combo_263
3,False,0.01,0.25,5,5,7,0.4926143388235348,0.6200949057523273,0.0,0.9251497005988024,0.37397225412220747,1.5560870170593262,25.7055033307787,0.4852846463384962,0.49994403130857323,combo_264
3,False,0.02,0.15,3,3,5,0.49409127589938595,0.6340188865513001,0.0,0.9571171171171171,0.37521662536529365,1.5492372512817383,25.81915711548157,0.49686412879744024,0.4913184230013317,combo_265
3,False,0.02,0.15,3,3,7,0.49409127589938595,0.6340188865513001,0.0,0.9571171171171171,0.37521662536529365,1.5589148998260498,25.658873364070974,0.49686412879744024,0.4913184230013317,combo_266
3,False,0.02,0.15,3,5,5,0.4923894845697048,0.6347097305031528,0.0,0.9571171171171171,0.3742739608421113,1.5588955879211426,25.659191231236854,0.4927740703201285,0.49200489881928117,combo_267
3,False,0.02,0.15,3,5,7,0.4923894845697048,0.6347097305031528,0.0,0.9571171171171171,0.3742739608421113,1.5588507652282715,25.6599290273579,0.4927740703201285,0.49200489881928117,combo_268
3,False,0.02,0.15,5,3,5,0.4846207433228907,0.6342876563289646,0.0,0.9544797687861272,0.37294407154109965,1.5456492900848389,25.879091884941406,0.4897072953026857,0.47953419134309555,combo_269
3,False,0.02,0.15,5,3,7,0.4846207433228907,0.6342876563289646,0.0,0.9544797687861272,0.37294407154109965,1.5522551536560059,25.768959378739076,0.4897072953026857,0.47953419134309555,combo_270
3,False,0.02,0.15,5,5,5,0.47842621327268586,0.599038014967016,0.0,0.9251497005988024,0.36850029180601107,1.5556025505065918,25.713508882441563,0.48370819423552086,0.4731442323098509,combo_271
3,False,0.02,0.15,5,5,7,0.47842621327268586,0.599038014967016,0.0,0.9251497005988024,0.36850029180601107,1.5489661693572998,25.823675682082122,0.48370819423552086,0.4731442323098509,combo_272
3,False,0.02,0.2,3,3,5,0.49409127589938595,0.6340188865513001,0.0,0.9571171171171171,0.37521662536529365,1.5588595867156982,25.659783819448723,0.49686412879744024,0.4913184230013317,combo_273
3,False,0.02,0.2,3,3,7,0.49409127589938595,0.6340188865513001,0.0,0.9571171171171171,0.37521662536529365,1.5589103698730469,25.658947924797936,0.49686412879744024,0.4913184230013317,combo_274
3,False,0.02,0.2,3,5,5,0.4923894845697048,0.6347097305031528,0.0,0.9571171171171171,0.3742739608421113,1.558913230895996,25.658900833762072,0.4927740703201285,0.49200489881928117,combo_275
3,False,0.02,0.2,3,5,7,0.4923894845697048,0.6347097305031528,0.0,0.9571171171171171,0.3742739608421113,1.5489425659179688,25.824069194130715,0.4927740703201285,0.49200489881928117,combo_276
3,False,0.02,0.2,5,3,5,0.4846207433228907,0.6342876563289646,0.0,0.9544797687861272,0.37294407154109965,1.558819055557251,25.660451004494995,0.4897072953026857,0.47953419134309555,combo_277
3,False,0.02,0.2,5,3,7,0.4846207433228907,0.6342876563289646,0.0,0.9544797687861272,0.37294407154109965,1.5590145587921143,25.657233137701425,0.4897072953026857,0.47953419134309555,combo_278
3,False,0.02,0.2,5,5,5,0.47842621327268586,0.599038014967016,0.0,0.9251497005988024,0.36850029180601107,1.5589933395385742,25.65758235493108,0.48370819423552086,0.4731442323098509,combo_279
3,False,0.02,0.2,5,5,7,0.47842621327268586,0.599038014967016,0.0,0.9251497005988024,0.36850029180601107,1.5587828159332275,25.661047575798687,0.48370819423552086,0.4731442323098509,combo_280
3,False,0.02,0.25,3,3,5,0.49409127589938595,0.6340188865513001,0.0,0.9571171171171171,0.37521662536529365,1.59885573387146,25.01789195398151,0.49686412879744024,0.4913184230013317,combo_281
3,False,0.02,0.25,3,3,7,0.49409127589938595,0.6340188865513001,0.0,0.9571171171171171,0.37521662536529365,1.5557217597961426,25.711538549953488,0.49686412879744024,0.4913184230013317,combo_282
3,False,0.02,0.25,3,5,5,0.4923894845697048,0.6347097305031528,0.0,0.9571171171171171,0.3742739608421113,1.5523347854614258,25.767637480409967,0.4927740703201285,0.49200489881928117,combo_283
3,False,0.02,0.25,3,5,7,0.4923894845697048,0.6347097305031528,0.0,0.9571171171171171,0.3742739608421113,1.558718204498291,25.662111268454012,0.4927740703201285,0.49200489881928117,combo_284
